SampleID	A1BG	A1BG-AS1	A1CF	ACAP3	ACAT1	ACAT2	ACBD3	ACBD4	ACBD5	AGA	AGAP2	AGAP2-AS1	AGAP3	ASH1L-AS1	ASH2L	ASIC1	ASIC3	ASPDH	ASPH	ASPHD1	ASPHD2	ASPN	ASRGL1	ASTE1	ASXL1	ASXL2	ASXL3	AVPR1A	AVPR2	AWAT1	AXIN1	AXIN2	AXL	AZI2	AZIN1	B2M	B3GALNT2	B3GALT2	B3GALT4	B3GAT1	B3GAT2	B3GNT4	B3GNT5	B3GNT8	B3GNT9	B3GNTL1	B4GALNT3	B4GALT1	B4GALT1-AS1	B4GALT3	B4GALT5	B4GALT7	B9D1	B9D2	C12orf10	C12orf29	C12orf57	C12orf61	C12orf65	C12orf71	C12orf73	C12orf76	C14orf1	C14orf105	C14orf159	C14orf164	C14orf166	C14orf169	C14orf178	C14orf182	C14orf183	C14orf79	C14orf80	C15orf27	C15orf37	C15orf39	C15orf40	C15orf52	C15orf57	C15orf61	C15orf62	C16orf3	CCDC42B	CCDC47	CCDC50	CCDC57	CCDC59	CCDC6	CCDC61	CCDC64	CCDC65	CCDC66	CCDC67	CCDC68	CCDC69	CCDC7	CCDC71L	CCDC73	CCDC77	CCDC78	CCDC80	CCDC82	CCDC83	CCDC84	CHD6	CHD7	CHD8	COL10A1	COL11A2	COL16A1	COL17A1	COL18A1	COL19A1	COL1A1	COL23A1	COL27A1	COL2A1	COL4A2	COL4A3	COL4A3BP	COL4A4	COL4A6	COL5A1	COL5A3	COL6A2	COL6A6	COL7A1	COL8A2	COL9A1	COL9A2	COL9A3	COLCA2	COLGALT1	COMMD10	COMMD5	COMMD9	COMP	COMT	COPA	COPB2	COPE	COPG1	COPG2	COPS3	COPS4	COPS6	COPS8	COPZ1	COQ10A	COQ10B	COQ4	COQ6	CORIN	CORO1A	CORO1B	CORO1C	CORO2A	CORT	COTL1	COX10	COX11	COX15	COX20	COX4I1	COX5B	COX6C	COX7A1	CP	CPAMD8	CPB2	CPD	CPEB2	CPEB3	CPEB4	CPED1	CPLX2	CPM	CPNE1	CPNE2	CPNE3	CPNE5	CPNE6	CPPED1	CPQ	CPSF1	CPSF2	CPSF3	CPSF3L	CPSF4	CPSF4L	CPSF6	CPSF7	CPT1A	CPT2	CPVL	CR1	CRAMP1L	CRAT	CRB2	CRB3	CRBN	CRCP	CREB1	CREB3	CREB3L2	CREB3L4	CREB5	CREBBP	CREBL2	CREBRF	CREBZF	CRELD1	CRELD2	CREM	CRHR2	CRIM1	CRIP1	CRIP2	CRKL	CRLF1	CRLF3	CRMP1	CRNKL1	CROCC	CROCCP3	CROT	CRTAC1	CRTAP	CRTC2	CRTC3	CRY1	CRY2	CRYBA1	CRYBB1	CRYBG3	CRYZ	CS	CSAD	CSDC2	CSDE1	CSE1L	CSF1R	CSF2RB	CSF3R	CSGALNACT1	CSGALNACT2	CSK	CSMD1	CSMD2	CSMD3	CSNK1A1	CSNK1A1L	CSNK1A1P1	CSNK1D	CSNK1G1	CSNK1G2	CSNK1G2-AS1	CSNK1G3	CSNK2A2	CSPG4	CSPP1	CSRNP1	CSRNP2	CSRP1	CSRP2	CST3	CST7	CSTB	CSTF2T	CSTF3	CTAGE5	CTAGE7P	CTAGE9	CTB-113P19.1	CTBP1	CTBP1-AS	CTBP1-AS2	CTBP2	CTBS	CTC-338M12.4	CTC-436P18.1	CTC1	CTCF	CTD-2201E9.1	CTD-2270F17.1	CTDNEP1	CTDP1	CTDSP1	CTDSP2	CTDSPL2	CTHRC1	CTIF	CTNNA1	CTNNB1	CTNND2	CTNS	CTPS1	CTR9	CTRL	CTSA	CTSB	CTSC	CTSD	CTSH	CTSS	CTSW	CTSZ	CTTN	CTU2	CUBN	CUEDC2	CUL1	DCBLD1	DCBLD2	DCDC2B	DCHS1	DCHS2	DCLK2	DCLRE1A	DCLRE1C	DCP1A	DCP2	DCPS	DCST1	DCST2	DCT	DCTN1	DCTN1-AS1	DCTN2	DCUN1D1	DCUN1D5	DDA1	DDAH1	DDAH2	DDB1	DDB2	DDHD1	DDHD2	DDI1	DDIT3	DDIT4	DDOST	DDRGK1	DDT	DDTL	DDX1	DDX11L1	DDX11L2	DDX11L5	DDX11L9	DDX17	DDX18	DDX19A	DDX19B	DDX20	DDX21	DDX23	DDX24	DDX26B-AS1	DDX27	DDX28	DDX31	DDX39A	DDX3X	DDX41	DDX42	DDX43	DDX46	DDX49	DDX5	DDX50	DDX51	DDX52	DDX54	DDX55	DDX56	DDX58	DDX59	DDX6	DDX60	DDX60L	DEAF1	DEAR	DEDD	DEDD2	DEF6	DEF8	DEGS2	DEK	DENND1A	DENND1C	DENND2D	DENND3	DENND4A	DENND4B	DENND4C	DENND5A	DENND5B-AS1	DENND6A	DENND6B	DENR	DEPDC5	DNAH10	DNAH11	DNAH12	DNAH14	DNAH17	DNAH17-AS1	DNAH2	DNAH3	DNAH6	DNAH7	DNAH8	DNAH9	DNAJA1	DNAJA2	DNAJA3	DNAJA4	DNAJB1	DNAJB12	DNAJB13	DNAJB14	DNAJB2	DNAJB5	DNAJB6	DNAJB7	DNAJB8	DNAJC1	DNAJC10	DNAJC11	DNAJC13	DNAJC14	DNAJC16	DNAJC17	DNAJC18	DNAJC19	DNAJC2	DNAJC21	DNAJC24	DNAJC27	DNAJC3	DNAJC4	DNAJC5	DNAJC7	DNAJC8	DNAJC9	DNAJC9-AS1	DNAL1	DNALI1	DNASE1	DNASE1L1	DNASE1L2	DND1	DNHD1	DNLZ	DNM1	DNM1L	DNM2	DNM3	DNM3OS	DNMBP-AS1	DNMT1	DNMT3A	DNMT3L	DNPH1	DNTTIP2	DOC2A	DOC2GP	DOCK10	DOCK11	EIF2S2	EIF2S3	EIF3A	EIF3B	EIF3D	EIF3E	EIF3F	EIF3G	EIF3H	EIF3I	EIF3J	EIF3K	EIF3L	EIF3M	EIF4A2	EIF4B	EIF4E	EIF4E2	EIF4E3	EIF4EBP2	EIF4ENIF1	EIF4G1	EIF4G2	EIF4G3	EIF4H	EIF5	EIF5A	EIF5B	EIF6	ELAC2	ELAVL1	ELF1	ELF2	ELF4	ELFN2	ELK3	ELK4	ELL	ELL2	ELL3	ELMO1	ELMO1-AS1	ELMO2	ELMO3	ELMOD3	ELMSAN1	ELN	ELOVL2	ELOVL5	ELP5	EMB	EMBP1	EMC1	EMC3	EMC3-AS1	EMC4	EMC6	EMC9	EME1	EME2	EMG1	EMILIN1	EMILIN2	EMILIN3	EML2	EML3	EML4	EML5	EML6	EMP3	EMR2	EMR3	EMX1	ENAH	ENAM	ENC1	ENDOD1	ENDOG	ENDOU	ENG	ENGASE	ENKD1	ENKUR	ENO1	ENO1-AS1	ENO4	ENOPH1	ENOSF1	ENPP5	ENSA	ENTHD2	ENTPD1	ENTPD1-AS1	ENTPD3	EXOC4	EXOC5	EXOC7	EXOC8	EXOSC1	EXOSC10	EXOSC3	EXOSC4	EXOSC5	EXOSC8	EXOSC9	EXTL2	EXTL3	EYA3	EYS	EZH1	EZH2	EZR	EZR-AS1	F11R	F13A1	F2R	F2RL2	F2RL3	F5	FABP3	FADS1	FADS2	FAHD2CP	FAIM	FAIM3	FAM101B	FAM102A	FAM122C	FAM124A	FAM126B	FAM129A	FAM129B	FAM129C	FAM131A	FAM131B	FAM132A	FAM132B	FAM134A	FAM134B	FAM134C	FAM13A	FAM13A-AS1	FAM13B	FAM149B1	FAM150B	FAM151A	FAM159A	FAM159B	FAM160B1	FAM160B2	FAM161B	FAM162A	FAM166A	FAM166B	FANCA	FANCC	FANCD2	FANCD2OS	FANCF	FANCI	FANCL	FANCM	FAR1	FAR2	FARP1	FARP2	FARSA	FAS	FAS-AS1	FASN	FAT2	FAU	FAXDC2	FBL	FBLN5	FBN3	FBP1	FBRS	FOXM1	FOXN2	FOXN3	FOXN3-AS1	FOXN3-AS2	FOXO1	FOXO3	FOXO4	GANC	GAPDH	GAPDHS	GAPVD1	GAREML	GARS	GART	GAS2	GAS2L1	GAS5	GAS5-AS1	GAS6	GAS6-AS1	GAS7	GATA1	GATA2	GATA3	GATAD1	GATAD2A	GATAD2B	GATC	GATS	GBA2	GBAP1	GBE1	GBF1	GBP1	GBP2	GBP3	GOLGB1	GOLIM4	GOLM1	GOLPH3	GPRC5D	GPRIN3	GPS1	GPS2	GPSM1	GPSM2	GPSM3	GPT	GPT2	GPX1	GPX2	GPX3	GPX4	GPX7	GRAMD1A	GRAMD1B	GRAMD2	GRAMD3	GRAMD4	GRAP	GRAP2	GRB2	GREB1L	GRHL2	GRHL3	GRHPR	GRIA3	GRIA4	GRID2IP	GRIFIN	GRIK1	GRIN1	GRIN2C	GRIN2D	GRIN3A	GRIN3B	GRINA	GRIP1	GRIP2	GRIPAP1	GRK4	GRK5	GRK6	GRM3	GRM7	GRN	GRPEL1	GRPEL2	GRSF1	GRTP1	GRTP1-AS1	GS1-279B7.1	GSAP	GSDMD	GSE1	KIAA0232	KIAA0247	KIAA0319	KIAA0319L	KIAA0355	KIAA0368	KIAA0391	KIAA0430	KIAA0513	KIAA0556	KIAA0586	KIAA0895	KIAA0895L	KIAA0907	KIAA0922	KIAA0930	KIAA0947	KIAA1033	KIAA1109	KIAA1143	KIAA1147	KIAA1161	KIAA1191	KIAA1211	KIAA1324	KIAA1407	KIAA1429	KIAA1430	KIAA1432	KIAA1468	KIAA1522	KIAA1524	KIAA1551	KIAA1598	KIAA1614	KIAA1656	KIAA1731	KIAA1841	KIAA1875	KIAA2013	KIAA2018	KIAA2026	KIDINS220	KIF11	KIF13A	KIF13B	KIF1A	KIF1B	KRTAP5-1	KRTAP5-2	KRTCAP3	KSR2	KTN1	KY	L3MBTL2	L3MBTL3	LACC1	LACTB	LAG3	LAIR1	LAMA2	LAMA5	LAMB1	LAMP1	LAMP2	LAMTOR1	LAMTOR3	LAMTOR4	LAMTOR5	LANCL2	LAP3	LAPTM5	LARGE-AS1	LARP1	LARP1B	LARP4	LARP4B	LARP7	LARS	LARS2	LARS2-AS1	LAS1L	LASP1	LAT	LAT2	LATS1	LATS2	LBH	LBR	LBX2	LBX2-AS1	LCA5L	LCAT	LCK	LCMT2	LCOR	LCORL	LCP1	LCP2	LCT	LCTL	LDB1	LDB3	LDHA	LDHAL6A	LDHAL6B	LDHB	LDHD	LDLR	LDLRAD2	LDLRAD4	LDLRAD4-AS1	LDLRAP1	LEAP2	LECT1	LEF1	LEF1-AS1	LEKR1	LEMD2	LEMD3	LENG1	LENG8	LENG9	LEO1	LEPROT	LETM1	LETM2	LFNG	LGALS1	LGALS2	LGALS3	LGALS8	LGALS8-AS1	LGALSL	LGI2	LNX1	LOC100126784	LOC101927539	LOC101927550	LOC101927557	LOC101927572	LOC101927580	LOC101927599	LOC101927604	LOC101927621	LOC101927631	LOC101927688	LOC101927698	LOC101927720	LOC101927730	LOC101927755	LOC101927770	LOC101927780	LOC101927795	LOC101927817	LOC101927839	LOC101927901	LOC101927905	LOC101927911	LOC101927950	LOC101928001	LOC101928008	LOC101928020	LOC101928043	LOC101928053	LOC101928062	LOC101928063	LOC101928068	LOC101928100	LOC101928158	LOC101928163	LOC101928243	LOC101928290	LOC101928804	LOC101928847	LOC101928855	LOC101928861	LOC101928896	LOC101928909	LOC101928940	LOC101928943	LOC101928988	LOC101929010	LOC101929057	LOC101929076	LOC101929099	LOC101929125	LOC101929140	LOC101929162	LOC101929224	LOC101929225	LOC101929231	LOC101929295	LOC101929319	LOC101929384	LOC101929452	LOC101929512	LOC101929524	LOC101929526	LOC101929549	LOC101929591	LOC101929608	LOC101929657	LOC101929664	LOC101929680	LOC101929698	LOC101929717	LOC101929718	LOC101929746	LOC101929760	LOC101929767	LOC101930452	LOC102031319	LOC102467073	LOC102546298	LOC102723385	LOC102723769	LOC102723809	LOC102723824	LOC102723885	LOC102724020	LOC102724050	LOC102724153	LOC102724190	LOC102724246	LOC102724316	LOC102724467	LOC102724484	LOC102724508	LOC102724596	LOC102724691	LOC102724814	LOC102724820	LOC115110	LOC145783	LOC146880	LOC148413	LOC148696	LPAR6	LPCAT1	LPCAT3	LPGAT1	LPHN1	LPIN1	LPIN2	LPO	LPP	LPP-AS1	LPP-AS2	LPPR2	LPPR3	LPXN	LRBA	LRCH1	LRCH3	LRCH4	LRFN4	LRIF1	LRIG1	LRMP	LRP1	LRP10	LRP11	LRP2BP	LRP8	LRPAP1	LRPPRC	LRR1	LRRC14	LRRC16A	LRRC16B	LRRC17	LRRC18	LRRC19	LRRC24	LRRC27	LRRC29	LRRC32	LRRC34	LRRC37A	LRRC37A2	LRRC37A3	LRRC37A4P	LRRC37A6P	LRRC39	LRRC4	LRRC41	LRRC46	LRRC47	LRRC48	ZNF783	ZNF784	ZNF785	ZNF787	ZNF789	ZNF79	ZNF790	ZNF790-AS1	ZNF791	ZNF793	ZNF80	ZNF800	ZNF804A	ZNF805	ZNF814	ZNF821	ZNF829	ZNF83	ZNF830	ZNF831	ZNF837	ZNF839	ZNF850	ZNF862	ZNF865	ZNF878	ZNF91	ZNFX1	ZNHIT2	ZNHIT3	ZNRD1	ZNRF1	ZNRF2	ZNRF2P1	ZP1	ZP3	ZRANB1	ZRANB2	ZRANB2-AS1	ZRANB3	ZRSR2	ZSCAN12P1	ZSCAN16	ZSCAN16-AS1	ZSCAN18	ZSCAN2	ZSCAN21	ZSCAN22	ZSCAN29	ZSCAN30	ZSCAN31	ZSCAN32	ZSWIM1	ZSWIM4	ZSWIM5	ZSWIM7	ZSWIM8	ZSWIM8-AS1	ZXDA	ZXDB	ZXDC	ZYX	ZZEF1	ZZZ3
ZOZOW1T-02	3.650804	0.0	1.474314	0.0	5.787764	6.820771	0.0	2.445273	0.917819	1.874904	2.188093	7.842596	0.917819	5.899441	0.917819	1.474314	0.917819	3.650804	0.917819	1.874904	3.544867	4.298248	0.0	5.227261	2.188093	0.917819	3.020423	2.188093	5.00558	2.445273	0.0	0.917819	0.917819	4.96508	1.474314	4.362025	5.419373	6.714837	0.0	0.0	6.532839	3.43053	1.474314	3.928665	5.08332	3.020423	0.0	2.852958	6.402418	3.306346	0.917819	3.544867	4.088025	3.43053	1.874904	4.481697	1.474314	4.694836	2.663468	1.474314	2.445273	2.188093	1.474314	2.852958	1.474314	4.23152	0.0	0.0	5.044974	2.663468	0.0	1.874904	2.445273	4.298248	5.157085	1.474314	4.423102	0.917819	0.917819	1.874904	4.161556	1.474314	7.386217	0.0	0.0	2.188093	4.23152	0.917819	0.0	2.188093	3.749491	6.387171	2.188093	0.0	2.188093	6.225127	0.917819	8.883579	4.64443	4.161556	2.445273	1.474314	2.445273	4.010545	5.787764	3.306346	1.474314	5.96252	0.0	0.0	4.088025	5.506616	0.0	0.0	1.474314	0.917819	0.917819	2.445273	3.020423	2.188093	5.044974	1.474314	0.917819	0.0	2.445273	0.917819	0.917819	2.445273	1.474314	0.0	1.874904	2.188093	0.0	1.474314	1.874904	0.917819	0.917819	0.917819	5.855802	3.43053	0.0	1.874904	1.474314	1.474314	3.43053	0.917819	0.917819	2.188093	1.474314	0.917819	2.663468	4.23152	1.474314	3.841858	5.855802	4.592199	1.474314	0.0	2.445273	2.188093	0.917819	6.797893	7.378527	0.917819	0.917819	0.917819	4.161556	6.940498	0.0	0.917819	0.0	1.474314	1.874904	1.474314	4.298248	2.663468	1.474314	1.474314	0.0	1.474314	1.874904	1.874904	0.917819	0.917819	2.663468	0.0	2.852958	5.449044	1.874904	4.161556	0.0	0.917819	0.917819	5.044974	0.917819	0.0	0.917819	0.0	6.809378	2.663468	4.790653	0.0	5.00558	5.08332	0.0	3.544867	0.917819	2.663468	1.474314	4.010545	5.044974	4.088025	0.917819	1.474314	1.874904	5.615295	3.306346	1.474314	0.917819	1.874904	4.790653	2.445273	2.188093	1.874904	6.080962	3.650804	3.170456	0.0	1.874904	2.445273	3.306346	0.917819	3.020423	0.0	6.613665	5.534563	1.874904	3.170456	1.474314	2.188093	0.917819	2.663468	0.917819	0.0	0.917819	2.663468	1.474314	1.474314	0.0	0.0	3.020423	0.0	2.445273	6.898102	2.445273	1.474314	3.841858	0.917819	1.474314	1.474314	6.532839	0.0	2.663468	1.874904	3.43053	0.917819	2.852958	1.874904	0.0	4.010545	2.852958	3.170456	0.917819	6.930015	0.0	9.342671	1.874904	4.23152	2.445273	5.261109	4.836276	4.481697	1.474314	1.474314	0.917819	1.474314	1.874904	2.188093	1.874904	3.749491	2.188093	0.0	3.650804	3.650804	0.917819	5.96252	0.917819	0.0	4.088025	3.020423	5.982948	0.0	0.0	3.43053	3.020423	0.0	2.188093	2.188093	4.23152	0.0	0.917819	0.0	5.615295	3.306346	4.880501	0.917819	0.0	2.445273	4.298248	4.161556	3.170456	2.445273	0.917819	1.474314	2.445273	0.0	0.0	2.188093	5.666711	0.0	0.917819	1.474314	3.170456	0.917819	0.0	4.538006	1.474314	1.474314	4.010545	5.08332	1.874904	2.663468	0.0	2.663468	7.355211	0.0	1.874904	2.663468	3.650804	2.445273	1.474314	1.874904	4.010545	1.474314	0.917819	3.170456	2.445273	0.917819	0.0	2.445273	3.841858	4.423102	6.417505	3.841858	0.0	1.474314	2.445273	0.917819	1.874904	3.650804	0.0	3.170456	0.0	2.188093	2.188093	3.749491	4.423102	2.663468	2.852958	0.0	1.474314	2.188093	5.641232	5.419373	2.188093	0.917819	3.749491	3.020423	3.749491	2.188093	4.088025	5.326513	3.170456	2.445273	2.663468	5.419373	1.874904	0.0	3.020423	1.474314	0.0	0.917819	4.694836	6.832075	0.0	2.663468	6.73906	0.917819	1.474314	2.852958	0.0	4.23152	0.0	2.188093	1.874904	2.852958	3.020423	3.928665	0.917819	1.874904	5.534563	1.474314	1.874904	2.445273	0.917819	3.841858	1.874904	0.917819	0.917819	2.852958	2.445273	5.00558	5.615295	3.650804	1.474314	2.445273	6.136726	1.874904	4.538006	0.0	1.474314	2.188093	0.0	4.088025	1.474314	1.474314	4.088025	0.0	3.170456	3.928665	5.358135	1.474314	6.417505	6.225127	0.917819	0.0	6.677724	2.188093	3.020423	3.020423	6.665138	3.306346	1.874904	0.917819	0.917819	2.445273	6.677724	1.474314	0.0	0.917819	5.982948	3.749491	4.423102	1.474314	0.917819	0.917819	0.0	4.96508	1.474314	0.0	5.534563	0.0	1.474314	1.474314	3.841858	3.928665	0.917819	1.474314	2.188093	1.474314	4.790653	0.0	1.874904	0.0	0.0	2.852958	3.020423	3.170456	1.474314	0.0	0.0	0.917819	1.874904	0.917819	0.0	5.982948	3.020423	1.474314	1.874904	5.389079	0.917819	7.162705	2.663468	3.020423	4.362025	1.874904	1.474314	1.474314	1.474314	0.0	0.917819	2.852958	6.225127	2.663468	2.445273	4.088025	1.474314	4.423102	6.665138	0.0	3.170456	3.749491	4.481697	0.0	2.445273	0.0	3.749491	4.790653	3.928665	0.917819	1.874904	1.474314	0.0	0.0	2.663468	2.663468	0.0	6.940498	0.917819	5.506616	0.0	1.474314	1.874904	0.917819	1.874904	3.020423	0.917819	3.928665	0.0	1.874904	0.0	7.714077	6.930015	3.43053	1.874904	1.874904	0.917819	2.188093	1.474314	1.474314	4.790653	1.474314	1.874904	5.358135	0.917819	0.917819	2.445273	2.852958	6.613665	1.474314	0.917819	5.877786	7.386217	2.188093	0.0	1.874904	6.600504	0.917819	2.188093	3.306346	2.188093	4.481697	0.0	3.43053	0.917819	0.917819	0.0	2.852958	0.917819	6.626706	1.474314	0.0	0.917819	1.874904	0.0	0.0	2.445273	1.474314	1.474314	2.445273	7.538891	6.702572	0.917819	3.544867	2.663468	2.445273	1.474314	2.188093	0.0	5.157085	3.43053	0.0	6.981684	1.474314	9.395059	2.188093	0.0	3.749491	2.663468	7.88663	7.593051	1.874904	0.0	6.546628	5.389079	4.298248	0.0	0.917819	3.928665	0.0	4.161556	1.474314	4.481697	0.0	0.0	0.0	0.0	0.0	5.615295	0.917819	2.445273	3.170456	5.787764	1.874904	2.852958	3.544867	1.474314	3.841858	5.294182	0.0	0.0	3.306346	3.020423	1.874904	0.0	2.852958	7.525027	4.92341	3.170456	1.474314	0.0	0.917819	0.917819	3.020423	0.0	0.0	8.875407	5.261109	6.080962	1.874904	2.445273	2.663468	1.874904	3.306346	3.306346	2.188093	0.0	6.259025	2.445273	0.0	0.917819	3.749491	4.64443	2.188093	5.787764	3.306346	3.306346	1.874904	1.474314	4.74354	4.538006	1.474314	2.852958	0.0	0.0	0.917819	2.663468	1.474314	0.0	0.917819	2.188093	4.538006	2.188093	0.0	0.0	0.917819	0.0	0.917819	0.0	4.74354	0.0	3.841858	0.0	5.389079	5.877786	0.917819	4.362025	4.298248	0.0	0.0	0.0	0.917819	1.474314	1.874904	0.0	2.663468	1.474314	2.445273	3.841858	1.474314	1.874904	2.188093	2.445273	1.474314	1.474314	0.917819	0.917819	0.917819	0.917819	1.474314	3.650804	2.852958	1.474314	0.0	2.445273	1.874904	0.0	0.0	0.917819	1.474314	1.474314	0.917819	1.474314	0.0	5.855802	3.306346	2.188093	0.917819	0.0	3.020423	0.0	0.917819	5.261109	0.917819	2.445273	1.874904	2.188093	0.917819	4.23152	4.96508	6.042552	0.0	0.0	0.0	5.787764	2.188093	0.917819	2.663468	0.0	0.917819	0.0	3.020423	0.917819	0.0	1.874904	0.0	2.188093	2.445273	3.43053	4.96508	3.306346	2.445273	0.0	1.474314	1.474314	0.0	5.449044	1.474314	0.0	1.474314	2.445273	1.474314	1.474314	4.694836	0.917819	3.749491	3.749491	3.020423	1.474314	0.917819	1.474314	1.474314	1.474314	0.917819	2.663468	1.474314	2.188093	0.0	3.170456	0.0	0.0	0.917819	0.0	3.544867	2.445273	3.170456	2.663468	0.917819	2.445273	1.474314	0.917819	2.445273	0.917819	0.917819	4.362025	0.0	1.874904	0.917819	2.445273	3.020423	0.917819	0.0	1.874904	2.852958	1.874904	4.298248	0.0	3.170456	2.188093	0.0	7.051046	0.917819	2.663468	2.188093	0.917819	3.020423	4.96508	5.478118	0.0	0.917819	1.874904	0.917819	3.544867	0.0	0.917819	7.198083	6.292144	0.0	3.020423	6.118376	1.474314	4.010545	5.641232	3.544867	0.0	0.0	3.928665	0.917819	0.917819	5.1926	2.852958	3.306346	2.663468	7.070267	4.010545	4.538006	6.136726	6.865466	6.919456	2.188093	3.306346	1.474314	7.13559	4.694836	5.1926	3.928665	2.188093	0.917819	2.445273	3.306346	4.423102	4.592199	8.219226	1.474314	3.544867	6.402418	3.749491	0.917819	3.020423	4.481697	5.00558	0.917819	4.010545	0.917819	4.423102	0.917819	4.790653	7.625897	1.474314	6.490662	0.917819	0.917819	6.022956	0.917819	2.663468	5.787764	1.474314	0.917819	2.445273	3.650804	3.650804	4.538006	4.64443	2.188093	3.749491	2.663468	1.474314	6.75102	3.020423	5.561979	2.188093	7.051046	1.874904	3.170456	0.0	1.874904	4.92341	0.0	3.43053	1.474314	5.00558	5.716358	4.694836	5.899441	3.749491	6.518916	5.478118	0.917819	2.445273	7.955438	1.874904	4.790653	3.650804	3.306346	1.474314	8.944739	4.64443	2.188093	3.020423	0.0	6.356186	7.791396	5.691748	1.474314	6.504858	1.874904	6.154845	0.917819	6.9918	2.188093	1.474314	3.43053	2.852958	1.474314	3.020423	1.474314	2.852958	0.0	0.917819	1.474314	1.474314	5.044974	5.740554	0.917819	2.663468	0.917819	1.474314	5.478118	1.474314	0.0	0.917819	1.874904	4.64443	1.874904	3.020423	0.0	4.74354	3.841858	6.832075	3.020423	1.874904	6.626706	3.841858	4.538006	7.144685	3.928665	2.663468	0.917819	5.691748	5.740554	0.917819	4.298248	2.852958	5.120674	0.0	1.874904	0.0	0.0	5.389079	0.0	3.544867	3.43053	1.874904	0.0	4.161556	1.874904	4.481697	2.852958	4.836276	2.852958	0.917819	3.544867	2.852958	1.874904	1.874904	4.64443	4.538006	3.306346	2.445273	1.474314	2.188093	3.928665	2.852958	4.96508	2.188093	1.474314	1.474314	1.474314	2.852958	0.0	6.518916	1.474314	7.266339	3.020423	2.188093	3.020423	2.445273	4.592199	2.188093	5.157085	4.880501	2.852958	3.43053	3.928665	2.852958	2.188093	2.852958	4.74354	0.917819	2.663468	6.950906	8.055275	0.917819	0.917819	0.0	1.874904	0.0	1.474314
